track_id;title;artist;genre;popularity;release_year;lyrics;label_name
0OPyDgTRuIdCJ9B4bYSths;Hotel Room Service;Pitbull;pop;79;2009;"DJ
Jim Jonsin
I want everybody to stop what they doin'
Now if you know you're with somebody
That you're gonna take the hotel room tonight
Make some noise
Meet me at the hotel room
Meet me at the hotel room
Meet me at the hotel room
Meet me at the hotel room
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
She like that freaky stuff
Two in the ""o"", and one in the eye
That kinky stuff, you nasty
But I like your type
And like T.I., it's whatever you like
Bring your girls, just whatever the night
Your man just left, I'm the plumber tonight
I'll check yo pipes, oh, you the healthy type
Well, here goes some egg whites
Now gimme that sweet
That nasty, that Gucci stuff
Let me tell you what we gon' do
Two plus two, I'm gon' undress you
Then we're gonna go three and three
You gon' undress me
Then we're gonna go four and four
We gon' freak some more, but first
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
Afterparty in hotel lobby
Then we off to the room, like vroom
Put them fingers in you mouth, or open up you blouse
And pull that g-string down south
Ooh, okay shawty, one's company
Two's a crowd, and three's a party
Your girl ain't with it, I got somebody
And by nature, she's naughty
Now gimme that sweet
That nasty, that Gucci stuff
Let me tell you what we gon' do
Two plus two, I'm gon' undress you
Then we're gonna go three and three
You gon' undress me
Then we're gonna go four and four
We gon' freak some more, but first
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
Mujeres (Ay-oh-ay-oh-ay)
Jenny, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Yamile, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Roslin, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Zulema, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Cristina, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Carolina, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Sofia, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Estefany, oye que bola
Dale, dale, dale...";fear
1auxYwYrFRqZP7t3s7w4um;Ni**as In Paris;JAY-Z;pop;83;2011;"We're gonna skate to one song, one song only
Ball so hard, ... wanna fine me
Ball so hard, ... wanna fine me
But first ... gotta find me
What's fifty grand to a ... like me? Can you please remind me?
(Ball so hard) This ... crazy
Y'all don't know that don't ... faze me
The Nets could go 0 for 82
And I'd look at you like this ... ...
(Ball so hard) This ... weird
We ain't even 'posed to be here
(Ball so hard) Since we here
It's only right that we'd be fair
Psycho, I'm liable to go Michael, take your pick
Jackson, Tyson, Jordan, Game 6
(Ball so hard) Got a broke clock
Rollies that don't tick-tock
Audemars that's losing timе
Hidden behind all thesе big rocks
(B-ball so hard) I'm shocked too
I'm supposed to be ... ... ...
You escaped what I escaped
You'd be in Paris...
(B-ball so hard) Let's get ...
Le Meurice for like six days
Gold bottles, scold models
...sick J's
(Ball so hard) ..., behave
Just might let you meet Ye
Chi-Town's D. Rose
I'm moving The Nets, BK
Ball so hard, ... wanna fine me
That ... cray, that ... cray, that ... cray
B-ball so hard, ... wanna fine me
That ... cray, that ... cray, that ... cray
She said, ""Ye, can we get married at the mall?""
I said, ""Look, you need to crawl 'fore you ball""
...bathroom stall
And show me why you deserve to have it all
(Ball so hard) That ... cray, ain't it, Jay?
(B-ball so hard) What she order, fish fillet?
(B-ball so hard) Your whip so cold, this old thing?
(Ball so hard) Act like you'll ever be around ... like this again
Bougie girl, grab her hand
... ... ..., she don't wanna dance
Excuse my French, but I'm in France, ahah, I'm just sayin'
Prince Williams ain't do it right, if you ask me
'Cause I was him, I would have married Kate and Ashley
What's Gucci, ... ...? What's Louis, ... ...?
What's ..., ... ...? What's that jacket, Margiela?
Doctors say I'm the illest 'cause I'm suffering from realness
Got my ... ... Paris and they going gorillas, huh
I don't even know what that means
No one knows what it means, but it's provocative
No, it's not, it's gross
Gets the people going
Ball so hard, ... wanna fine me
B-ball so hard, ... wanna fine me
You are now watching the throne
Don't let me get in my zone
Don't let me get in my zone
Don't let me get in my zone
These other ... is lyin
Actin' like the summer ain't mine
(I got that hot ... in my home)'
You know how many hot ... I own?
Don't let me get in my zone
Don't let me get in my zone
Don't let me get in my zone
Don't let me get in my zone
The stars is in the building
They hands is to the ceiling
I know I'm 'bout ... ... ...
How you know? I got that feeling
You are now watching the throne
Don't let me into my zone
Don't let me into my zone
(I'm definitely in my zone)";surprise
3stWWPN41byqp8loPdy92u;Master of None;Beach House;pop;80;2006;"You always go to the parties
To pluck the feathers off all the birds
On your knees
I would not beg you, please
I want your picture but not your words
You know they’d want it, but there's no first
On your own
But you cannot call it your home
We always rub our hands too much
We know the reasons, but such and such
On your own
You will not catch your own bone
We run our fingers together
You know it's easy, The devil's plan
On your own
You cannot call me your own
Jack of all trades
Master of none
Cry all the time
Cause I'm not having fun
You always want to be forgiven
The devil does what you ask of him
On your knees
You cannot, You are not for free";anger
1mRTSIs40qa2L7omBzQd1u;Days To Come;Bonobo;hip-hop;60;2006;"Journey sets sail, waterways
Cross the Moon and verse the days
The lows and news of all things be
Sunlight garden, low red blossoms
Moon tides of the sea
When struggling for the magic grain
We throw life to the winds like rain
For goodness sake, spare your failings and take
The ability to strengthen your spirit can stimulate all minds
Blossoms of days to come
Blossoms of days to come
Move away from your western guns
Travel towards eastern suns
Far above all earthly goals
A pledge for creation's soul
Spirit finds fresh morning in the dew of precious things
Hope is a phoenix spreading wings to fly
And what we wish shall be like a breath of fresh air
Stay from secret powers and no look can snare
Move away from your western guns
Travel towards eastern suns
Far above all earthly goals
A pledge for creation's soul
Far above all earthly goals
A pledge for creation's soul
Move away from your western guns
Travel towards eastern suns
Far above all earthly goals
A pledge for creation's soul
Far above all earthly goals
A pledge for creation's soul";sadness
7iu0WYLdo4yksKf3seaxzI;Hate That I Love You;Rihanna;pop;74;2008;"Yeah, yeah
Hey, yeah, huh
That's how much I love you (Yeah; No, whoa, whoa, huh)
That's how much I need you (Yeah, yeah, yeah)
And I can't stand you
Must everything you do make me wanna smile (Uh)
Can I not like you for a while? (No)
But you won't let me
You upset me, girl, and then you kiss my lips
All of a sudden, I forget (That I was upset)
I can't remember what you did
But I hate it...
You know exactly what to do
So that I can't stay mad at you
For too long, that's wrong
But I hate it
You know exactly how to touch
So that I don't wanna fuss and fight no more
Said I despise that I adore you
And I hate how much I love you, boy (Yeah)
I can't stand how much I need you (I need you)
And I hate how much I love you, boy (Yeah, ooh whoa)
But I just can't let you go
And I hate that I love you so
Ooh, and you completely know the power that you have (The power that you have)
The only one that makes me laugh (One that makes me laugh)
Said that it's not fair
How you take advantage of the fact
That I... (I)
Love you beyond the reason why (Why)
And it just ain't right, oh
And I hate how much I love you, girl (Hey)
I can't stand how much I need you (Hey, hey)
And I hate how much I love you, girl (No)
But I just can't let you go (Ooh)
But I hate that I love you so
One of these days, maybe your magic won't affect me (Hmm)
And your kiss won't make me weak
But no one in this world knows me the way you know me
So you'll probably always have a spell on me
Yeah...
Ooh, oh, oh
Yeah, yeah, yeah, yeah, yeah, yeah
That's how much I love you (How much I need you)
That's how much I need you (How much I love you)
That's how much I love you (Oh, I need you)
That's how much I need you (I need you)
And I hate that I love you so
And I hate how much I love you, boy (Hey!)
I can't stand how much I need you (Can't stand how much I need you)
And I hate how much I love you, boy (Girl)
But I just can't let you go (But I just can't let you go, no)
But I hate that I love you so (Ooh)
And I hate that I love you so, so";surprise
4b93D55xv3YCH5mT4p6HPn;Ocean Drive;Duke Dumont;pop;77;2020;"We're riding down the boulevard
We're riding through the dark night, night
With half a tank and empty heart
Pretending we're in love, but it's never enough, nah
As the sirens fill the lonely air
Oh, how did we get here now, now, now, babe?
We see a storm is closing in (Oh, oh, oh, oh)
Pretending we ain't scared
Don't say a word while we dance with the devil (Uh)
You brought a fire to a world so cold (Uh)
We're out of time on the highway to never
Hold on (Hold on), hold on (Hold on)
Don't say a word while we dance with the devil (Uh)
You brought a fire to a world so cold (Uh)
We're out of time on the highway to never (Oh yeah)
Hold on (Hold on), hold on (Hold on)
We're running all the red lights down
No way that we can stop, nah, nah
A quarter tank and almost gone
Pretending we're in love, but it's never enough, nah
I wish we could take it back in time
Before we crossed the line now, now, now, babe
We see a storm is closing in (Oh, oh, oh, oh)
I reach out for your hand
Don't say a word while we dance with the devil (Uh, ooh)
You brought a fire to a world so cold (Uh, ooh, yeah)
We're out of time on the highway to never
Hold on (Hold on), hold on (Hold on, hold on)
Don't say a word while we dance with the devil (Uh, ooh, yeah)
You brought a fire to a world so cold (Uh, ooh)
We're out of time on the highway to never (Oh yeah)
Hold on (Hold on), hold on (Hold on, hold on)
Ooh
Hold on, ooh, yeah, oh, oh
Hold on
Don't say a word while we dance with the devil (Uh)
You brought a fire to a world so cold (Hold on, uh)
We're out of time on the highway to never
Hold on (Hold on), hold on (Hold on, hold on)
Don't say a word while we dance with the devil (Uh)
You brought a fire to a world so cold (Uh)
We're out of time on the highway to never (Hold on)
Hold on (Hold on), hold on (Hold on, ooh, yeah)";fear
4TCc369aRPRubv1m8R1TBG;Got What I Got;Jason Aldean;rock;69;2019;"She said, ""Baby, do you ever miss bein' alone?""
I said, ""Hell no, I don't""
She said, ""Do you really think I'm where you belong?""
I said, ""You know and I know...""
You're perfect for me
Everything I'll ever need
I ain't playin'
What I'm sayin'
When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't
I said, ""Baby, do you know you sound a little crazy
When you're talkin' like that, girl?""
Ain't no second thoughts, no regrets, no kinda maybe
No wishin' I turned back
Before you came along
I could go all alone
Girl, just kiss me
You're all that I want
When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't
She said, ""Baby, do you ever miss bein' alone?""
I said, ""Hell no, I don't""
When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't
No, I don't
No, I don't
When I got what I got, girl, I don't";fear
0nJW01T7XtvILxQgC5J7Wh;When I Was Your Man;Bruno Mars;pop;90;2012;"Same bed, but it feels just a little bit bigger now
Our song on the radio, but it don't sound the same
When our friends talk about you, all it does is just tear me down
'Cause my heart breaks a little when I hear your name
It all just sounds like (Ooh, ooh)
Mm, too young, too dumb to realize
That I should've bought you flowers
And held your hand
Shoulda gave you all my hours
When I had the chance
Take you to every party
'Cause all you wanted to do was dance
Now my baby's dancin'
But she's dancin' with another man
Uh, my pride, my ego, my needs, and my selfish ways
Caused a good, strong woman like you to walk out my life
Now I'll never, never get to clean up the mess I made, oh
And that haunts me every time I close my eyes
It all just sounds like (Ooh, ooh)
Mm, too young, too dumb to realize
That I should've bought you flowers
And held your hand
Shoulda gave you all my hours
When I had the chance
Take you to every party
'Cause all you wanted to do was dance
Now my baby's dancin'
But she's dancin' with another man
Although it hurts
I'll be the first to say that
I was wrong
Oh, I know I'm probably much too late
To try and apologize for my mistakes
But I just want you to know
I hope he buys you flowers
I hope he holds your hand
Give you all his hours
When he has the chance
Take you to every party
'Cause I remember how much you love to dance
Do all the things I should've done
When I was your man
Do all the things I should've done
When I was your man";sadness
5z0q8ZJx9TFLXzspcOvWBC;Heartburn;Wafia;pop;73;2015;"Well, I guess what hurt me most of all
You were playing with my heart
Tell me, why am I emotional
When I knew it from the start?
And tell me, why does my heart burn when I see your face?
You have made your decision, put me in my place
And the lies you've been hiding, taking up your space
Tell me, why does my heart burn this way
When I see your face?
When I see your face?
All this time you left me wanting more
Had me swallowing all of my pride
Wonder where this part of you came from
It was hidden in the shallow of your eyes
And tell me, why does my heart burn when I see your face?
You have made your decision, put me in my place
And the lies you've been hiding, taking up your space
Tell me, why does my heart burn this way
When I see your face?
When I see your face?
Lover, why you been hiding
From the places we've been? From the places we've been?
Lover, why you been hiding
From the places we've been? From the places we've been?
Lover, why you been hiding
From the places we've been? From the places we've been?
Lover, why you been hiding
From the places we've been? From the places we've been?
And tell me, why does my heart burn when I see your face?
You have made your decision, put me in my place
And the lies you've been hiding, taking up your space
Tell me, why does my heart burn this way
When I see your face?
يحرق قلبي
يحرق قلبي
يحرق قلبي";anger
4F6yN5FsFW10Ucx7cLCzBh;Ready (feat. Gunna);Lil Baby;hip-hop;74;2018;"Metro Boomin want some more, nigga
In that fast thing, speedin' through the city (Skrrt, skrrt)
Panoramic brain, and my dash digi' (Dash digi')
Motherfuck the fame, all my niggas litty (Lit)
Backwood to the face, I don't smoke no Philly (Nah)
Drip, drippin' sauce like I'm chili (Sauce)
Let that mink hang to the floor when it's chilly (It's chilly)
I got three big booty broads at the Telly (The Telly)
And they know from the start who was ready
I can't fuck with none of y'all niggas, y'all disgust me
When you with your maggot ass friends, don't discuss me
FN with extended clip, I hope them try to rush me
I hear 'em sayin' such and such, a nigga ain't gon' touch me
Big body Benz, 'member I used to be dusty
Now I want my money all hundreds in a rush please
I was sellin' weed when they came out with White T
Now I put a whole half a ticket on my white tee
Whole hood poppin', other niggas, they don't like me
Made her eat it up, she told her friend, ""He gon' wife me""
All my niggas thoroughbred, I don't fuck with crossbreeds
Free all of the bros down the road and on Rice Street
In that fast thing, speedin' through the city (Skrrt, skrrt)
Panoramic brain, and my dash digi' (Dash digi')
Motherfuck the fame, all my niggas litty (Lit)
Backwood to the face, I don't smoke no Philly (Nah)
Drip, drippin' sauce like I'm chili (Sauce)
Let that mink hang to the floor when it's chilly (It's chilly)
I got three big booty broads at the Telly (The Telly)
And they know from the start who was ready (Ready)
Put some fine bitches in Margiel-y's (Margiel-y)
Two new glass tinted, these baguette-y's (Baguette-y)
Ain't gon' bash you bitches, I ain't petty (Nah)
Just know we fuckin', we ain't goin' steady (Goin' steady)
I don't wanna sleep, I need more Addys (Need more Addy)
I ain't have no kid but I'm her daddy (I'm her daddy)
Better shake her ass like it's Magic (Like it's Magic)
Twenties in my pocket look like cabbage (Yeah)
Carats everywhere, I'm a rabbit (I'm a rabbit)
I ain't Shawty Lo, but what's happenin'? (What's happenin'?)
We was taught to go, keep that cannon (That cannon)
I'm on fuckin go, I can't panic (I can't panic)
In that fast thing, speedin' through the city (Skrrt, skrrt)
Panoramic brain, and my dash digi' (Dash digi')
Motherfuck the fame, all my niggas litty (Lit)
Backwood to the face, I don't smoke no Philly (Nah)
Drip, drippin' sauce like I'm chili (Sauce)
Let that mink hang to the floor when it's chilly (It's chilly)
I got three big booty broads at the Telly (The Telly)
And they know from the start who was ready
Money conversations, check my feng shui
I buy Dolce Gabbana, Chanel a month straight
Supermodel, her body gon' be my entree
I been runnin' with hitters, my youngins gun slang
Cars up to date, brand new Wraith
My life circle, mines ain't straight
Bills ain't late, paid no notes
I ain't no joke, they want smoke
We exotic, start a riot, we gon' ride
.223's, drakes outside
We don't get tired, we gon' die";anger
0kEZlJh4mK1QRfb3CT5LPk;Kill Yourself (Part III);$uicideboy$;hip-hop;78;2015;"It's not fair, I found love
It made me say that get back
You'll never see daylight
If I'm not strong, it just might
It's not fair, I found love
It made me say that get back
You'll never see daylight
If I'm not strong, it just might
They figure me a dead motherfucker
But I'm just a motherfucker that wanna be dead
Snow Leopard with the lead in his head, turnin' me into a sweater
Bitches use me as their fucking bedspread
I be the silhouette of a sunset
Smoke a cigarette while I compress my depression
Stare into the violet fluorescent lights, makes me violent
I'm tryna get the highest I can get before I overdose and die
My ribs are nothing but an empty cage, black hole in my chest
Big bang, Yung Plague on the tip of a wave
In my head, I feel like I'm a guest, so I'ma throw it all away
Because when I am dead, I will be nothing decomposin' in a grave
I'm matter, but I don't matter
I can feel my skull shatter from the dull chatter
Brain splattered on the wall
Grey stains won't dissolve, gonna have to paint it all
It's not fair, I found love
It made me say that get back
You'll never see daylight
If I'm not strong, it just might
Always boasting my emotions on how I'm so fucking broken
Think I'm joking when I'm talkin' about blowing my head open
'Til the moment you walk in and find my body motionless
Wrists slit, thoughts of $licky falling in an open pit, shit
Always burn my bridges 'cause I'd rather fall in ditches
If life's a game of inches, then my dick has been the biggest
And my goal's to fuck the world until that motherfucker's twitchin'
Lane switchin', same mission, to die and blame my addiction, bitch
It's not fair, I found love
It made me say that get back
You'll never see daylight
If I'm not strong, it just might";anger
04rz2UaJqbK4aUs7TSk7Sw;Seize The Day;Wax Tailor;hip-hop;58;2008;"Oh, I beg your pardon ladies and gentlemen
I did not know that you were waiting for me
Hold them close
Petals of a rose
Thorns as well
Friends and foes
Have no fear
Seize the day, the day
Seize the day, the day
Seize the day, the day
Seize the day, the day
I don't mind what ever happened
I don't care what ever happened
Lalalalalalalala
What is going to happen now
Can't see much in the future
Let them burn
Things of cotton
Admire the fire
Things undone
There's applause
There'll be encores
You're sincere
That's what's we're
Have no fear
Seize the day, the day
Seize the day, the day
Seize the day, the day
Seize the day, the day
I don't mind what ever happened
I don't care what ever happened
Lalalalalalalala
I don't
I don't
What, what, what
Well
What, what, what
Well
Oh
Talking 'bout love";fear
